Year,District.Code,District.Name,Neighborhood.Code,Neighborhood.Name,Gender,Age,Population
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,15-19,148
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,15-19,38
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,15-19,51
2014,3,Sants-Montjuïc,16,la Bordeta,Male,15-19,56
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,15-19,100
2014,3,Sants-Montjuïc,18,Sants,Male,15-19,156
2014,4,Les Corts,19,les Corts,Male,15-19,184
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Male,15-19,72
2014,4,Les Corts,21,Pedralbes,Male,15-19,62
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,15-19,19
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Male,15-19,127
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,15-19,88
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,15-19,117
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,15-19,220
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,15-19,128
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,15-19,47
2014,6,Gràcia,29,el Coll,Male,15-19,27
2014,6,Gràcia,30,la Salut,Male,15-19,67
2014,6,Gràcia,31,la Vila de Gràcia,Male,15-19,157
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,15-19,145
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,15-19,104
2014,7,Horta-Guinardó,34,Can Baró,Male,15-19,34
2014,7,Horta-Guinardó,35,el Guinardó,Male,15-19,153
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,15-19,41
2014,7,Horta-Guinardó,37,el Carmel,Male,15-19,133
2014,7,Horta-Guinardó,38,la Teixonera,Male,15-19,51
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,15-19,25
2014,7,Horta-Guinardó,40,Montbau,Male,15-19,19
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,15-19,24
2014,7,Horta-Guinardó,42,la Clota,Male,15-19,4
2014,7,Horta-Guinardó,43,Horta,Male,15-19,122
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,15-19,102
2014,8,Nou Barris,45,Porta,Male,15-19,89
2014,8,Nou Barris,46,el Turó de la Peira,Male,15-19,55
2014,8,Nou Barris,47,Can Peguera,Male,15-19,9
2014,8,Nou Barris,48,la Guineueta,Male,15-19,63
2014,8,Nou Barris,49,Canyelles,Male,15-19,35
2014,8,Nou Barris,50,les Roquetes,Male,15-19,74
2014,8,Nou Barris,51,Verdun,Male,15-19,55
2014,8,Nou Barris,52,la Prosperitat,Male,15-19,118
2014,8,Nou Barris,53,la Trinitat Nova,Male,15-19,33
2014,8,Nou Barris,54,Torre Baró,Male,15-19,13
2014,8,Nou Barris,55,Ciutat Meridiana,Male,15-19,53
2014,8,Nou Barris,56,Vallbona,Male,15-19,5
2014,9,Sant Andreu,57,la Trinitat Vella,Male,15-19,49
2014,9,Sant Andreu,58,Baró de Viver,Male,15-19,11
2014,9,Sant Andreu,59,el Bon Pastor,Male,15-19,48
2014,9,Sant Andreu,60,Sant Andreu,Male,15-19,228
2014,9,Sant Andreu,61,la Sagrera,Male,15-19,113
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,15-19,46
2014,9,Sant Andreu,63,Navas,Male,15-19,82
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,15-19,127
2014,10,Sant Martí,65,el Clot,Male,15-19,133
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,15-19,49
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,15-19,52
2014,10,Sant Martí,68,el Poblenou,Male,15-19,117
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,15-19,30
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,15-19,124
2014,10,Sant Martí,71,Provençals del Poblenou,Male,15-19,90
2014,10,Sant Martí,72,Sant Martí de Provençals,Male,15-19,79
2014,10,Sant Martí,73,la Verneda i la Pau,Male,15-19,147
2014,1,Ciutat Vella,1,el Raval,Male,15-19,199
2014,1,Ciutat Vella,2,el Barri Gòtic,Male,15-19,35
2014,1,Ciutat Vella,3,la Barceloneta,Male,15-19,44
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,15-19,109
2014,2,Eixample,5,el Fort Pienc,Male,15-19,125
2014,2,Eixample,6,la Sagrada Família,Male,15-19,211
2014,2,Eixample,7,la Dreta de l'Eixample,Male,15-19,153
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,15-19,157
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,15-19,203
2014,2,Eixample,10,Sant Antoni,Male,15-19,146
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,15-19,149
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,15-19,2
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,15-19,153
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,15-19,37
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,15-19,60
2014,3,Sants-Montjuïc,16,la Bordeta,Male,15-19,69
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,15-19,84
2014,3,Sants-Montjuïc,18,Sants,Male,15-19,131
2014,4,Les Corts,19,les Corts,Male,15-19,175
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Male,15-19,96
2014,4,Les Corts,21,Pedralbes,Male,15-19,64
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,15-19,15
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Male,15-19,123
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,15-19,112
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,15-19,145
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,15-19,248
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,15-19,113
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,15-19,44
2014,6,Gràcia,29,el Coll,Male,15-19,28
2014,6,Gràcia,30,la Salut,Male,15-19,53
2014,6,Gràcia,31,la Vila de Gràcia,Male,15-19,155
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,15-19,123
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,15-19,99
2014,7,Horta-Guinardó,34,Can Baró,Male,15-19,32
2014,7,Horta-Guinardó,35,el Guinardó,Male,15-19,129
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,15-19,41
2014,7,Horta-Guinardó,37,el Carmel,Male,15-19,127
2014,7,Horta-Guinardó,38,la Teixonera,Male,15-19,57
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,15-19,29
2014,7,Horta-Guinardó,40,Montbau,Male,15-19,17
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,15-19,22
2014,7,Horta-Guinardó,42,la Clota,Male,15-19,0
2014,7,Horta-Guinardó,43,Horta,Male,15-19,104
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,15-19,98
2014,8,Nou Barris,45,Porta,Male,15-19,85
2014,8,Nou Barris,46,el Turó de la Peira,Male,15-19,66
2014,8,Nou Barris,47,Can Peguera,Male,15-19,10
2014,8,Nou Barris,48,la Guineueta,Male,15-19,53
2014,8,Nou Barris,49,Canyelles,Male,15-19,28
2014,8,Nou Barris,50,les Roquetes,Male,15-19,63
2014,8,Nou Barris,51,Verdun,Male,15-19,45
2014,8,Nou Barris,52,la Prosperitat,Male,15-19,106
2014,8,Nou Barris,53,la Trinitat Nova,Male,15-19,44
2014,8,Nou Barris,54,Torre Baró,Male,15-19,13
2014,8,Nou Barris,55,Ciutat Meridiana,Male,15-19,57
2014,8,Nou Barris,56,Vallbona,Male,15-19,4
2014,9,Sant Andreu,57,la Trinitat Vella,Male,15-19,60
2014,9,Sant Andreu,58,Baró de Viver,Male,15-19,14
2014,9,Sant Andreu,59,el Bon Pastor,Male,15-19,67
2014,9,Sant Andreu,60,Sant Andreu,Male,15-19,230
2014,9,Sant Andreu,61,la Sagrera,Male,15-19,98
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,15-19,61
2014,9,Sant Andreu,63,Navas,Male,15-19,87
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,15-19,140
2014,10,Sant Martí,65,el Clot,Male,15-19,108
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,15-19,54
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,15-19,67
2014,10,Sant Martí,68,el Poblenou,Male,15-19,131
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,15-19,42
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,15-19,111
2014,10,Sant Martí,71,Provençals del Poblenou,Male,15-19,112
2014,10,Sant Martí,72,Sant Martí de Provençals,Male,15-19,102
2014,10,Sant Martí,73,la Verneda i la Pau,Male,15-19,111
2014,1,Ciutat Vella,1,el Raval,Male,15-19,242
2014,1,Ciutat Vella,2,el Barri Gòtic,Male,15-19,49
2014,1,Ciutat Vella,3,la Barceloneta,Male,15-19,38
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,15-19,101
2014,2,Eixample,5,el Fort Pienc,Male,15-19,127
2014,2,Eixample,6,la Sagrada Família,Male,15-19,187
2014,2,Eixample,7,la Dreta de l'Eixample,Male,15-19,161
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,15-19,138
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,15-19,248
2014,2,Eixample,10,Sant Antoni,Male,15-19,145
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,15-19,158
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,15-19,6
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,15-19,162
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,15-19,34
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,15-19,57
2014,3,Sants-Montjuïc,16,la Bordeta,Male,15-19,84
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,15-19,105
2014,3,Sants-Montjuïc,18,Sants,Male,15-19,159
2014,4,Les Corts,19,les Corts,Male,15-19,195
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Male,15-19,106
2014,4,Les Corts,21,Pedralbes,Male,15-19,61
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,15-19,24
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Male,15-19,124
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,15-19,128
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,15-19,132
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,15-19,221
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,15-19,129
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,15-19,68
2014,6,Gràcia,29,el Coll,Male,15-19,23
2014,6,Gràcia,30,la Salut,Male,15-19,61
2014,6,Gràcia,31,la Vila de Gràcia,Male,15-19,161
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,15-19,147
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,15-19,101
2014,7,Horta-Guinardó,34,Can Baró,Male,15-19,51
2014,7,Horta-Guinardó,35,el Guinardó,Male,15-19,132
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,15-19,52
2014,7,Horta-Guinardó,37,el Carmel,Male,15-19,150
2014,7,Horta-Guinardó,38,la Teixonera,Male,15-19,38
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,15-19,25
2014,7,Horta-Guinardó,40,Montbau,Male,15-19,20
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,15-19,21
2014,7,Horta-Guinardó,42,la Clota,Male,15-19,1
2014,7,Horta-Guinardó,43,Horta,Male,15-19,111
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,15-19,121
2014,8,Nou Barris,45,Porta,Male,15-19,86
2014,8,Nou Barris,46,el Turó de la Peira,Male,15-19,85
2014,8,Nou Barris,47,Can Peguera,Male,15-19,11
2014,8,Nou Barris,48,la Guineueta,Male,15-19,59
2014,8,Nou Barris,49,Canyelles,Male,15-19,29
2014,8,Nou Barris,50,les Roquetes,Male,15-19,70
2014,8,Nou Barris,51,Verdun,Male,15-19,49
2014,8,Nou Barris,52,la Prosperitat,Male,15-19,110
2014,8,Nou Barris,53,la Trinitat Nova,Male,15-19,34
2014,8,Nou Barris,54,Torre Baró,Male,15-19,14
2014,8,Nou Barris,55,Ciutat Meridiana,Male,15-19,42
2014,8,Nou Barris,56,Vallbona,Male,15-19,5
2014,9,Sant Andreu,57,la Trinitat Vella,Male,15-19,56
2014,9,Sant Andreu,58,Baró de Viver,Male,15-19,13
2014,9,Sant Andreu,59,el Bon Pastor,Male,15-19,46
2014,9,Sant Andreu,60,Sant Andreu,Male,15-19,230
2014,9,Sant Andreu,61,la Sagrera,Male,15-19,112
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,15-19,50
2014,9,Sant Andreu,63,Navas,Male,15-19,83
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,15-19,164
2014,10,Sant Martí,65,el Clot,Male,15-19,125
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,15-19,56
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,15-19,53
2014,10,Sant Martí,68,el Poblenou,Male,15-19,111
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,15-19,40
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,15-19,114
2014,10,Sant Martí,71,Provençals del Poblenou,Male,15-19,93
2014,10,Sant Martí,72,Sant Martí de Provençals,Male,15-19,107
2014,10,Sant Martí,73,la Verneda i la Pau,Male,15-19,121
2014,1,Ciutat Vella,1,el Raval,Male,20-24,264
2014,1,Ciutat Vella,2,el Barri Gòtic,Male,20-24,48
2014,1,Ciutat Vella,3,la Barceloneta,Male,20-24,61
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,20-24,111
2014,2,Eixample,5,el Fort Pienc,Male,20-24,145
2014,2,Eixample,6,la Sagrada Família,Male,20-24,217
2014,2,Eixample,7,la Dreta de l'Eixample,Male,20-24,166
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,20-24,188
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,20-24,241
2014,2,Eixample,10,Sant Antoni,Male,20-24,139
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,20-24,157
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,20-24,8
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,20-24,167
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,20-24,49
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,20-24,66
2014,3,Sants-Montjuïc,16,la Bordeta,Male,20-24,85
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,20-24,93
2014,3,Sants-Montjuïc,18,Sants,Male,20-24,174
2014,4,Les Corts,19,les Corts,Male,20-24,189
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Male,20-24,118
2014,4,Les Corts,21,Pedralbes,Male,20-24,59
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,20-24,23
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Male,20-24,123
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,20-24,102
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,20-24,145
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,20-24,224
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,20-24,124
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,20-24,77
2014,6,Gràcia,29,el Coll,Male,20-24,41
2014,6,Gràcia,30,la Salut,Male,20-24,67
2014,6,Gràcia,31,la Vila de Gràcia,Male,20-24,148
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,20-24,138
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,20-24,110
2014,7,Horta-Guinardó,34,Can Baró,Male,20-24,25
2014,7,Horta-Guinardó,35,el Guinardó,Male,20-24,152
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,20-24,40
2014,7,Horta-Guinardó,37,el Carmel,Male,20-24,154
2014,7,Horta-Guinardó,38,la Teixonera,Male,20-24,45
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,20-24,25
2014,7,Horta-Guinardó,40,Montbau,Male,20-24,12
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,20-24,22
2014,7,Horta-Guinardó,42,la Clota,Male,20-24,3
2014,7,Horta-Guinardó,43,Horta,Male,20-24,128
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,20-24,128
2014,8,Nou Barris,45,Porta,Male,20-24,90
2014,8,Nou Barris,46,el Turó de la Peira,Male,20-24,76
2014,8,Nou Barris,47,Can Peguera,Male,20-24,14
2014,8,Nou Barris,48,la Guineueta,Male,20-24,69
2014,8,Nou Barris,49,Canyelles,Male,20-24,31
2014,8,Nou Barris,50,les Roquetes,Male,20-24,90
2014,8,Nou Barris,51,Verdun,Male,20-24,57
2014,8,Nou Barris,52,la Prosperitat,Male,20-24,95
2014,8,Nou Barris,53,la Trinitat Nova,Male,20-24,35
2014,8,Nou Barris,54,Torre Baró,Male,20-24,21
2014,8,Nou Barris,55,Ciutat Meridiana,Male,20-24,67
2014,8,Nou Barris,56,Vallbona,Male,20-24,6
2014,9,Sant Andreu,57,la Trinitat Vella,Male,20-24,63
2014,9,Sant Andreu,58,Baró de Viver,Male,20-24,16
2014,9,Sant Andreu,59,el Bon Pastor,Male,20-24,59
2014,9,Sant Andreu,60,Sant Andreu,Male,20-24,222
2014,9,Sant Andreu,61,la Sagrera,Male,20-24,122
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,20-24,54
2014,9,Sant Andreu,63,Navas,Male,20-24,98
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,20-24,120
2014,10,Sant Martí,65,el Clot,Male,20-24,138
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,20-24,73
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,20-24,64
2014,10,Sant Martí,68,el Poblenou,Male,20-24,115
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,20-24,40
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,20-24,118
2014,10,Sant Martí,71,Provençals del Poblenou,Male,20-24,89
2014,10,Sant Martí,72,Sant Martí de Provençals,Male,20-24,114
2014,10,Sant Martí,73,la Verneda i la Pau,Male,20-24,139
2014,1,Ciutat Vella,1,el Raval,Male,20-24,287
2014,1,Ciutat Vella,2,el Barri Gòtic,Male,20-24,75
2014,1,Ciutat Vella,3,la Barceloneta,Male,20-24,87
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,20-24,95
2014,2,Eixample,5,el Fort Pienc,Male,20-24,128
2014,2,Eixample,6,la Sagrada Família,Male,20-24,218
2014,2,Eixample,7,la Dreta de l'Eixample,Male,20-24,196
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,20-24,176
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,20-24,232
2014,2,Eixample,10,Sant Antoni,Male,20-24,177
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,20-24,181
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,20-24,8
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,20-24,145
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,20-24,57
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,20-24,65
2014,3,Sants-Montjuïc,16,la Bordeta,Male,20-24,88
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,20-24,99
2014,3,Sants-Montjuïc,18,Sants,Male,20-24,173
2014,4,Les Corts,19,les Corts,Male,20-24,209
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Male,20-24,103
2014,4,Les Corts,21,Pedralbes,Male,20-24,62
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,20-24,28
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Male,20-24,144
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,20-24,118
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,20-24,148
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,20-24,251
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,20-24,144
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,20-24,60
2014,6,Gràcia,29,el Coll,Male,20-24,26
2014,6,Gràcia,30,la Salut,Male,20-24,62
2014,6,Gràcia,31,la Vila de Gràcia,Male,20-24,174
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,20-24,154
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,20-24,122
2014,7,Horta-Guinardó,34,Can Baró,Male,20-24,42
2014,7,Horta-Guinardó,35,el Guinardó,Male,20-24,157
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,20-24,47
2014,7,Horta-Guinardó,37,el Carmel,Male,20-24,152
2014,7,Horta-Guinardó,38,la Teixonera,Male,20-24,63
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,20-24,31
2014,7,Horta-Guinardó,40,Montbau,Male,20-24,18
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,20-24,25
2014,7,Horta-Guinardó,42,la Clota,Male,20-24,2
2014,7,Horta-Guinardó,43,Horta,Male,20-24,138
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,20-24,119
2014,8,Nou Barris,45,Porta,Male,20-24,100
2014,8,Nou Barris,46,el Turó de la Peira,Male,20-24,70
2014,8,Nou Barris,47,Can Peguera,Male,20-24,12
2014,8,Nou Barris,48,la Guineueta,Male,20-24,50
2014,8,Nou Barris,49,Canyelles,Male,20-24,44
2014,8,Nou Barris,50,les Roquetes,Male,20-24,86
2014,8,Nou Barris,51,Verdun,Male,20-24,53
2014,8,Nou Barris,52,la Prosperitat,Male,20-24,111
2014,8,Nou Barris,53,la Trinitat Nova,Male,20-24,39
2014,8,Nou Barris,54,Torre Baró,Male,20-24,18
2014,8,Nou Barris,55,Ciutat Meridiana,Male,20-24,68
2014,8,Nou Barris,56,Vallbona,Male,20-24,10
2014,9,Sant Andreu,57,la Trinitat Vella,Male,20-24,79
2014,9,Sant Andreu,58,Baró de Viver,Male,20-24,30
2014,9,Sant Andreu,59,el Bon Pastor,Male,20-24,55
2014,9,Sant Andreu,60,Sant Andreu,Male,20-24,242
2014,9,Sant Andreu,61,la Sagrera,Male,20-24,131
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,20-24,61
2014,9,Sant Andreu,63,Navas,Male,20-24,97
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,20-24,155
2014,10,Sant Martí,65,el Clot,Male,20-24,103
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,20-24,63
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,20-24,45
2014,10,Sant Martí,68,el Poblenou,Male,20-24,129
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,20-24,38
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,20-24,141
2014,10,Sant Martí,71,Provençals del Poblenou,Male,20-24,91
2014,10,Sant Martí,72,Sant Martí de Provençals,Male,20-24,97
2014,10,Sant Martí,73,la Verneda i la Pau,Male,20-24,130
2014,1,Ciutat Vella,1,el Raval,Male,20-24,348
2014,1,Ciutat Vella,2,el Barri Gòtic,Male,20-24,83
2014,1,Ciutat Vella,3,la Barceloneta,Male,20-24,92
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,20-24,95
2014,2,Eixample,5,el Fort Pienc,Male,20-24,131
2014,2,Eixample,6,la Sagrada Família,Male,20-24,212
2014,2,Eixample,7,la Dreta de l'Eixample,Male,20-24,190
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,20-24,174
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,20-24,261
2014,2,Eixample,10,Sant Antoni,Male,20-24,143
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,20-24,200
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,20-24,7
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,20-24,146
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,20-24,53
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,20-24,75
2014,3,Sants-Montjuïc,16,la Bordeta,Male,20-24,99
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,20-24,128
2014,3,Sants-Montjuïc,18,Sants,Male,20-24,197
2014,4,Les Corts,19,les Corts,Male,20-24,199
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Male,20-24,98
2014,4,Les Corts,21,Pedralbes,Male,20-24,53
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,20-24,21
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Male,20-24,110
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,20-24,101
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,20-24,113
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,20-24,236
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,20-24,129
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,20-24,69
2014,6,Gràcia,29,el Coll,Male,20-24,34
2014,6,Gràcia,30,la Salut,Male,20-24,47
2014,6,Gràcia,31,la Vila de Gràcia,Male,20-24,186
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,20-24,152
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,20-24,106
2014,7,Horta-Guinardó,34,Can Baró,Male,20-24,36
2014,7,Horta-Guinardó,35,el Guinardó,Male,20-24,166
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,20-24,42
2014,7,Horta-Guinardó,37,el Carmel,Male,20-24,147
2014,7,Horta-Guinardó,38,la Teixonera,Male,20-24,51
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,20-24,39
2014,7,Horta-Guinardó,40,Montbau,Male,20-24,15
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,20-24,23
2014,7,Horta-Guinardó,42,la Clota,Male,20-24,2
2014,7,Horta-Guinardó,43,Horta,Male,20-24,120
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,20-24,112
2014,8,Nou Barris,45,Porta,Male,20-24,96
2014,8,Nou Barris,46,el Turó de la Peira,Male,20-24,88
2014,8,Nou Barris,47,Can Peguera,Male,20-24,12
2014,8,Nou Barris,48,la Guineueta,Male,20-24,58
2014,8,Nou Barris,49,Canyelles,Male,20-24,34
2014,8,Nou Barris,50,les Roquetes,Male,20-24,86
2014,8,Nou Barris,51,Verdun,Male,20-24,33
2014,8,Nou Barris,52,la Prosperitat,Male,20-24,115
